id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,area_qual,age,yrs_sincerm
396,20,RL,66.0,7830,Pave,NA,3,Lvl,4,Inside,3,NAmes,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1180.0,1180.0,GasA,3,Y,5,1180,0,0,1180,0.0,0.0,1,1,2,1,3,6,8,0,0,Attchd,2.0,2.0,477.0,3.0,3.0,2,0,45,0,0,0,0,0,0,NA,0,3,2009,COD,2,39,39
564,20,RL,66.0,15676,Pave,NA,3,Low,4,Inside,3,Veenker,1Fam,1Story,8,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,115.0,4,4,CBlock,4.0,4.0,4.0,5.0,1733.0,3.0,92.0,189.0,2014.0,GasA,4,Y,5,2014,0,0,2014,1.0,0.0,2,0,2,1,4,6,4,2,4,Attchd,2.0,3.0,864.0,3.0,3.0,2,462,0,0,255,0,0,0,3,NA,0,4,2009,WD ,2,29,29
2218,190,RL,79.0,6221,Pave,NA,3,Lvl,4,Inside,3,Crawfor,2fmCon,1.5Fin,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,2.0,0.0,2.0,533.0,1.0,0.0,195.0,728.0,GasA,5,Y,5,760,595,0,1355,0.0,0.0,2,0,3,1,3,5,8,0,0,Detchd,1.0,2.0,528.0,3.0,3.0,2,0,0,0,0,144,0,0,3,NA,0,10,2007,WD ,2,66,57
2624,20,RL,70.0,7560,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,1Story,5,5,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,369.0,1.0,0.0,671.0,1040.0,GasA,3,Y,4,1040,0,0,1040,0.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,2.0,1.0,286.0,3.0,3.0,2,140,0,252,0,0,0,0,2,NA,0,7,2006,WD ,2,47,47
2730,20,RL,100.0,13350,Pave,NA,3,Lvl,4,Inside,3,Sawyer,1Fam,1Story,5,5,Hip,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,0.0,5.0,762.0,1.0,0.0,102.0,864.0,GasA,3,Y,5,894,0,0,894,1.0,0.0,1,0,3,1,3,5,8,1,2,Attchd,1.0,2.0,440.0,3.0,3.0,2,241,0,0,0,0,0,0,3,NA,0,6,2006,WD ,2,32,32
2073,20,RL,84.0,11075,Pave,NA,4,Lvl,4,Corner,3,ClearCr,1Fam,1Story,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,136.0,3,3,PConc,4.0,3.0,0.0,4.0,299.0,2.0,891.0,0.0,1190.0,GasA,5,Y,5,1522,0,0,1522,0.0,0.0,2,0,3,1,3,7,8,1,3,Attchd,3.0,2.0,552.0,3.0,3.0,2,0,77,0,0,168,0,0,4,NA,0,2,2007,WD ,2,23,23
1774,60,RL,88.0,11762,Pave,NA,4,Lvl,4,Inside,3,NoRidge,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,4,3,PConc,5.0,3.0,0.0,6.0,335.0,1.0,0.0,770.0,1105.0,GasA,5,Y,5,1105,1097,0,2202,1.0,0.0,2,1,4,1,4,9,8,1,3,Attchd,2.0,2.0,517.0,3.0,3.0,2,0,65,0,0,144,0,0,0,NA,0,9,2007,WD ,2,15,14
1193,60,RL,73.0,8814,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,732.0,1.0,0.0,0.0,732.0,GasA,5,Y,5,732,732,0,1464,0.0,0.0,1,1,4,1,3,7,8,0,0,Attchd,1.0,2.0,470.0,3.0,3.0,2,0,40,0,0,0,0,0,0,NA,0,6,2008,WD ,1,40,40
2743,50,RL,75.0,9525,Pave,NA,4,Lvl,4,Inside,3,Edwards,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,468.0,1.0,0.0,532.0,1000.0,GasA,3,Y,5,1068,541,0,1609,0.0,0.0,1,1,5,1,3,7,8,0,0,Attchd,1.0,1.0,305.0,2.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,7,2006,WD ,2,53,53
998,20,RL,53.0,14137,Pave,NA,3,Lvl,4,Inside,3,Gilbert,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,450.0,1.0,0.0,898.0,1348.0,GasA,4,Y,5,1384,0,0,1384,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,1.0,2.0,404.0,3.0,3.0,2,0,39,0,0,0,0,0,0,NA,0,11,2008,WD ,2,12,11
1603,20,RL,59.0,6490,Pave,NA,4,Lvl,4,Inside,3,Mitchel,1Fam,1Story,5,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,3.0,0.0,6.0,534.0,1.0,0.0,282.0,816.0,GasA,5,Y,5,816,0,0,816,0.0,1.0,1,0,2,1,3,4,8,0,0,Attchd,1.0,1.0,264.0,3.0,3.0,2,315,0,0,0,0,0,0,2,NA,0,4,2008,WD ,2,25,25
1897,20,RL,53.0,14585,Pave,NA,3,Lvl,4,CulDSac,3,NAmes,1Fam,1Story,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85.0,3,3,CBlock,3.0,3.0,0.0,4.0,594.0,3.0,219.0,331.0,1144.0,GasA,5,Y,5,1429,0,0,1429,0.0,1.0,1,0,3,1,4,7,8,2,4,Attchd,1.0,2.0,572.0,3.0,3.0,2,216,110,0,0,0,0,0,0,NA,0,6,2007,WD ,2,47,20
1682,160,RL,24.0,2308,Pave,NA,4,Lvl,4,Corner,3,NPkVill,TwnhsE,2Story,6,6,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,0.0,5.0,556.0,1.0,0.0,248.0,804.0,GasA,3,Y,5,804,744,0,1548,1.0,0.0,2,1,3,1,4,7,8,1,3,Detchd,1.0,2.0,440.0,3.0,3.0,2,48,0,0,0,0,0,0,0,NA,0,7,2007,WD ,2,31,31
1033,60,RL,91.0,14311,Pave,NA,3,Lvl,4,FR3,3,NWAmes,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,4,3,PConc,4.0,3.0,0.0,6.0,1023.0,1.0,0.0,213.0,1236.0,GasA,5,Y,5,1236,1104,0,2340,1.0,0.0,2,1,4,1,4,9,8,1,4,Attchd,2.0,3.0,787.0,3.0,3.0,2,192,180,218,0,0,0,0,4,NA,0,6,2008,WD ,2,12,12
794,20,RL,62.0,7440,Pave,NA,4,Lvl,4,Inside,3,Edwards,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4.0,3.0,0.0,4.0,173.0,1.0,0.0,916.0,1089.0,GasW,3,Y,5,1089,0,0,1089,1.0,0.0,1,0,3,1,3,5,8,1,4,Detchd,2.0,1.0,252.0,3.0,3.0,1,328,0,0,0,0,0,0,3,NA,0,9,2009,WD ,2,55,55
2088,50,RL,50.0,7550,Pave,NA,4,Lvl,4,Inside,3,Edwards,1Fam,1.5Fin,4,5,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3.0,2.0,0.0,1.0,0.0,1.0,0.0,951.0,951.0,GasW,2,N,5,986,376,0,1362,0.0,0.0,2,0,4,1,3,7,8,0,0,Detchd,1.0,1.0,280.0,2.0,3.0,1,0,0,0,0,0,0,0,3,NA,0,3,2007,WD ,2,87,57
1716,120,RL,61.0,7577,Pave,NA,3,Lvl,4,Corner,3,NridgHt,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4.0,3.0,3.0,5.0,20.0,1.0,0.0,1342.0,1362.0,GasA,5,Y,5,1362,0,0,1362,0.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2.0,2.0,460.0,3.0,3.0,2,192,28,0,0,0,0,0,0,NA,0,6,2007,WD ,2,2,1
2412,60,RL,65.0,10237,Pave,NA,4,Lvl,4,Inside,3,Gilbert,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,728.0,728.0,GasA,5,Y,5,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,8,1,4,Attchd,3.0,2.0,390.0,3.0,3.0,2,0,24,0,0,0,0,0,0,NA,0,2,2006,New,1,1,0
935,160,RM,24.0,1612,Pave,NA,4,Lvl,4,Inside,3,Blueste,Twnhs,2Story,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4.0,3.0,0.0,1.0,0.0,1.0,0.0,561.0,561.0,GasA,3,Y,5,561,668,0,1229,0.0,0.0,1,1,2,1,3,5,8,1,3,Attchd,3.0,2.0,462.0,3.0,3.0,2,154,0,0,0,0,0,0,3,NA,0,7,2009,WD ,2,29,29
353,120,RL,57.0,8013,Pave,NA,3,Lvl,4,Corner,3,StoneBr,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,741.0,1.0,0.0,846.0,1587.0,GasA,5,Y,5,1734,0,0,1734,1.0,0.0,2,0,2,1,4,6,8,0,0,Attchd,2.0,2.0,528.0,3.0,3.0,2,52,50,0,0,0,0,0,0,NA,0,9,2009,WD ,2,14,13
498,60,RL,66.0,16545,Pave,NA,3,Lvl,4,Inside,3,NoRidge,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,731.0,4,3,PConc,4.0,3.0,2.0,6.0,781.0,1.0,0.0,503.0,1284.0,GasA,5,Y,5,1310,1140,0,2450,1.0,0.0,2,1,3,1,4,7,8,1,3,Attchd,3.0,3.0,1069.0,3.0,3.0,2,0,126,0,0,0,0,0,0,NA,0,5,2009,WD ,2,11,11
489,60,RL,42.0,8433,Pave,NA,3,Lvl,4,Inside,3,Gilbert,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,0.0,6.0,683.0,1.0,0.0,111.0,794.0,GasA,5,Y,5,819,695,0,1514,1.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,3.0,2.0,394.0,3.0,3.0,2,0,72,0,0,0,0,0,0,NA,0,6,2009,WD ,2,9,9
922,50,RL,130.0,9600,Pave,NA,3,HLS,4,Inside,3,Crawfor,1Fam,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,BrkTil,3.0,2.0,0.0,3.0,428.0,1.0,0.0,300.0,728.0,GasA,5,Y,5,976,332,0,1308,1.0,0.0,1,1,2,1,3,7,6,2,3,Detchd,1.0,1.0,256.0,3.0,3.0,2,0,70,0,0,0,0,0,0,NA,0,6,2009,WD ,2,69,59
1963,20,RL,70.0,7000,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,3,3,CBlock,3.0,3.0,0.0,3.0,588.0,1.0,0.0,422.0,1010.0,GasA,5,Y,5,1134,0,0,1134,0.0,0.0,1,0,2,1,3,6,8,0,0,Attchd,2.0,1.0,254.0,3.0,3.0,2,0,16,0,0,0,0,0,1,NA,0,4,2007,WD ,2,47,5
2252,20,RL,44.0,12864,Pave,NA,3,Lvl,4,CulDSac,3,Mitchel,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,1392.0,1.0,0.0,17.0,1409.0,GasA,5,Y,5,1409,0,0,1409,1.0,0.0,1,1,1,1,4,4,8,1,4,Attchd,2.0,2.0,576.0,3.0,3.0,2,0,144,0,0,145,0,0,0,NA,0,7,2007,WD ,2,5,5
477,80,RL,59.0,9434,Pave,NA,3,Lvl,4,Inside,3,Gilbert,1Fam,SLvl,7,5,Gable,CompShg,WdShing,Wd Shng,None,0.0,4,3,PConc,4.0,3.0,2.0,1.0,0.0,1.0,0.0,384.0,384.0,GasA,5,Y,5,744,630,0,1374,0.0,0.0,2,1,3,1,4,6,8,1,4,BuiltIn,3.0,2.0,400.0,3.0,3.0,2,100,0,0,0,0,0,0,0,NA,0,8,2009,WD ,2,5,4
2560,20,RL,89.0,10858,Pave,NA,4,Lvl,4,Corner,3,NAmes,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Plywood,Stone,150.0,3,4,CBlock,3.0,3.0,2.0,2.0,40.0,1.0,0.0,1404.0,1444.0,GasA,5,Y,5,1624,0,0,1624,1.0,0.0,1,0,2,1,3,6,7,1,4,Attchd,2.0,1.0,240.0,3.0,3.0,2,0,40,324,0,0,0,0,3,NA,0,7,2006,WD ,1,54,54
2496,20,RL,66.0,8020,Pave,NA,3,Lvl,4,Inside,3,Sawyer,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,0.0,5.0,644.0,1.0,0.0,268.0,912.0,GasA,3,N,5,912,0,0,912,0.0,0.0,1,0,3,1,3,6,8,0,0,NA,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2,NA,0,4,2006,WD ,2,42,42
2460,20,RL,85.0,10936,Pave,NA,4,Lvl,4,Corner,3,Somerst,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1504.0,1504.0,GasA,5,Y,5,1504,0,0,1504,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,3.0,2.0,510.0,3.0,3.0,2,144,0,0,0,0,0,0,0,NA,0,9,2006,New,1,0,0
2790,60,RL,90.0,11367,Pave,NA,4,Lvl,4,Corner,3,CollgCr,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4.0,3.0,2.0,6.0,932.0,1.0,0.0,133.0,1065.0,GasA,5,Y,5,1091,898,0,1989,1.0,0.0,2,1,3,1,4,7,8,1,4,Attchd,3.0,2.0,586.0,3.0,3.0,2,199,60,0,0,0,0,0,0,NA,0,11,2006,WD ,2,4,4
2562,20,RL,89.0,10680,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,1Story,5,3,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,3,3,CBlock,3.0,2.0,0.0,2.0,756.0,1.0,0.0,1380.0,2136.0,GasA,3,N,4,2136,0,0,2136,0.0,0.0,2,0,4,1,3,7,5,0,0,Detchd,1.0,2.0,528.0,3.0,3.0,2,0,30,0,0,0,0,0,3,NA,0,10,2006,WD ,2,55,55
590,60,RL,66.0,13774,Pave,NA,3,Lvl,4,Inside,3,NWAmes,1Fam,2Story,7,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,283.0,3,4,PConc,4.0,3.0,0.0,6.0,432.0,1.0,0.0,476.0,908.0,GasA,5,Y,5,1316,972,0,2288,0.0,0.0,1,2,4,1,4,8,8,2,3,Attchd,2.0,2.0,520.0,3.0,3.0,2,321,72,0,0,156,0,0,0,NA,0,11,2009,WD ,2,32,17
1714,20,RL,71.0,9254,Pave,NA,3,Lvl,4,Inside,3,NridgHt,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4.0,3.0,0.0,6.0,119.0,1.0,0.0,1602.0,1721.0,GasA,5,Y,5,1721,0,0,1721,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2.0,2.0,554.0,3.0,3.0,2,168,27,0,0,0,0,0,0,NA,0,1,2007,WD ,2,2,2
2594,50,RL,50.0,7500,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,1.5Fin,6,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,784.0,784.0,GasA,5,Y,4,900,412,0,1312,0.0,0.0,1,1,3,1,3,6,8,0,0,Detchd,1.0,2.0,649.0,3.0,3.0,2,0,28,0,0,0,0,0,0,NA,0,10,2006,WD ,2,59,56
1600,160,RM,21.0,1477,Pave,NA,4,Lvl,4,Inside,3,MeadowV,Twnhs,2Story,6,9,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,4,CBlock,3.0,3.0,0.0,6.0,358.0,1.0,0.0,188.0,546.0,GasA,5,Y,5,546,546,0,1092,0.0,0.0,2,1,3,1,3,6,8,0,0,NA,0.0,0.0,0.0,0.0,0.0,2,187,0,0,0,0,0,0,0,NA,0,3,2008,WD ,2,38,1
448,20,RL,103.0,13472,Pave,NA,4,Lvl,4,Inside,3,NridgHt,1Fam,1Story,10,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,5,3,PConc,5.0,3.0,4.0,6.0,56.0,1.0,0.0,2336.0,2392.0,GasA,5,Y,5,2392,0,0,2392,0.0,0.0,2,0,3,1,5,8,8,1,5,Attchd,3.0,3.0,968.0,3.0,3.0,2,248,105,0,0,0,0,0,0,NA,0,6,2009,WD ,2,6,6
1803,20,FV,84.0,10440,Pave,NA,4,Lvl,4,Corner,3,Somerst,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,5,3,PConc,4.0,3.0,2.0,1.0,0.0,1.0,0.0,1574.0,1574.0,GasA,5,Y,5,1584,0,0,1584,0.0,0.0,2,0,2,1,5,6,8,1,4,Attchd,3.0,2.0,594.0,3.0,3.0,2,0,256,0,0,0,0,0,0,NA,0,5,2007,New,2,0,0
1956,60,RL,70.0,11606,Pave,NA,3,HLS,4,Inside,2,NAmes,1Fam,2Story,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,192.0,3,3,PConc,4.0,3.0,3.0,3.0,650.0,1.0,0.0,390.0,1040.0,GasA,3,Y,5,1040,1040,0,2080,0.0,1.0,1,2,5,1,2,9,8,2,3,Attchd,1.0,2.0,504.0,3.0,3.0,2,335,0,0,0,0,0,0,0,NA,0,9,2007,WD ,2,38,38
1215,20,RL,90.0,9900,Pave,NA,4,Lvl,4,Corner,3,NAmes,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1114.0,1114.0,GasA,3,Y,5,1114,0,0,1114,1.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,2.0,2.0,451.0,3.0,3.0,2,0,0,0,0,164,0,0,0,NA,0,5,2008,COD,2,47,47
990,20,RL,87.0,11029,Pave,NA,3,Lvl,4,Corner,3,NAmes,1Fam,1Story,6,8,Hip,CompShg,MetalSd,MetalSd,None,0.0,5,3,CBlock,4.0,3.0,0.0,5.0,528.0,4.0,411.0,245.0,1184.0,GasA,5,Y,5,1414,0,0,1414,1.0,0.0,1,0,3,1,3,6,7,1,3,Attchd,1.0,2.0,601.0,3.0,3.0,2,0,51,0,0,190,0,0,0,NA,0,5,2008,WD ,2,50,6
371,60,RL,94.0,13005,Pave,NA,3,Lvl,4,Corner,3,NWAmes,1Fam,2Story,7,7,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,4,3,CBlock,4.0,3.0,0.0,6.0,692.0,1.0,0.0,153.0,845.0,GasA,3,Y,5,1153,1200,0,2353,1.0,0.0,2,1,4,1,5,10,8,1,3,Attchd,2.0,2.0,484.0,3.0,3.0,2,288,195,0,0,0,0,0,4,NA,0,8,2009,WD ,2,29,29
1683,120,RL,24.0,2304,Pave,NA,4,Lvl,4,Inside,3,NPkVill,Twnhs,1Story,7,7,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,0.0,6.0,632.0,1.0,6.0,423.0,1061.0,GasA,3,Y,5,1055,0,0,1055,0.0,0.0,2,0,2,1,3,4,8,0,0,Attchd,1.0,1.0,319.0,3.0,3.0,2,108,32,0,0,0,0,0,0,NA,0,4,2007,WD ,2,29,29
2470,20,FV,60.0,7200,Pave,Pave,4,Lvl,4,Inside,3,Somerst,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1293.0,1293.0,GasA,5,Y,5,1301,0,0,1301,1.0,0.0,2,0,2,1,4,5,8,1,4,Attchd,2.0,2.0,572.0,3.0,3.0,2,216,121,0,0,0,0,0,0,NA,0,8,2006,New,2,0,0
329,160,RM,36.0,2592,Pave,NA,4,Lvl,4,Inside,3,MeadowV,TwnhsE,2Story,5,3,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,3.0,0.0,3.0,129.0,4.0,232.0,175.0,536.0,GasA,3,Y,5,536,576,0,1112,0.0,0.0,1,1,3,1,3,4,8,0,0,Attchd,1.0,1.0,336.0,3.0,3.0,2,182,0,0,0,0,0,0,0,NA,0,4,2010,WD ,2,34,34
1405,50,RL,50.0,5190,Pave,NA,4,Lvl,4,Inside,3,Edwards,1Fam,1.5Fin,7,5,Gable,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,570.0,570.0,GasA,3,Y,5,617,462,0,1079,0.0,0.0,1,0,2,1,3,5,8,1,4,Attchd,1.0,1.0,249.0,3.0,3.0,2,135,0,0,0,0,0,0,0,NA,0,1,2008,WD ,2,60,58
2529,60,RL,80.0,10400,Pave,NA,4,Lvl,4,Inside,3,NWAmes,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,288.0,3,3,CBlock,3.0,3.0,0.0,3.0,247.0,1.0,0.0,485.0,732.0,GasA,4,Y,5,1012,778,0,1790,1.0,0.0,1,2,4,1,3,8,6,1,3,Attchd,2.0,2.0,484.0,3.0,3.0,2,148,0,0,0,147,0,0,0,NA,0,11,2006,WD ,2,34,34
525,60,FV,84.0,10603,Pave,NA,4,Lvl,4,Inside,3,Somerst,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,121.0,4,3,PConc,5.0,4.0,0.0,6.0,682.0,1.0,0.0,218.0,900.0,GasA,5,Y,5,909,886,0,1795,1.0,0.0,2,1,3,1,4,8,8,1,4,Attchd,3.0,3.0,782.0,3.0,3.0,2,168,45,0,0,0,0,0,0,NA,0,7,2009,WD ,2,3,3
862,85,RL,70.0,8445,Pave,NA,4,Lvl,4,Corner,3,CollgCr,1Fam,SFoyer,5,7,Gable,CompShg,HdBoard,Wd Shng,None,0.0,3,3,CBlock,4.0,3.0,3.0,6.0,656.0,1.0,0.0,112.0,768.0,GasA,3,Y,5,768,0,0,768,1.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1.0,2.0,396.0,3.0,3.0,2,58,0,0,0,0,0,0,3,NA,0,3,2009,WD ,2,37,2
2791,60,RL,66.0,9930,Pave,NA,3,Lvl,4,Inside,3,CollgCr,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,4,3,PConc,4.0,3.0,0.0,6.0,456.0,1.0,0.0,370.0,826.0,GasA,5,Y,5,878,884,0,1762,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,3.0,2.0,591.0,3.0,3.0,2,320,54,0,0,0,0,0,0,NA,0,7,2006,WD ,2,4,4
1759,60,RL,58.0,9487,Pave,NA,3,Lvl,4,Inside,3,Gilbert,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,0.0,6.0,520.0,1.0,0.0,395.0,915.0,GasA,5,Y,5,940,750,0,1690,1.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,2.0,2.0,442.0,3.0,3.0,2,0,50,0,0,0,0,0,0,NA,0,6,2007,WD ,2,7,7
1377,85,RL,84.0,11235,Pave,NA,4,Lvl,4,Corner,3,Sawyer,1Fam,SFoyer,5,6,Gable,CompShg,HdBoard,Wd Sdng,None,0.0,3,3,CBlock,4.0,3.0,3.0,5.0,784.0,1.0,0.0,197.0,981.0,GasA,3,Y,5,1075,0,0,1075,1.0,0.0,1,0,3,1,4,6,8,0,0,Detchd,1.0,2.0,440.0,3.0,3.0,2,64,0,0,0,64,0,0,3,NA,0,5,2008,WD ,1,45,45
2301,20,RL,84.0,11000,Pave,NA,2,Lvl,4,Corner,3,Mitchel,1Fam,1Story,5,6,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4.0,3.0,0.0,2.0,1090.0,1.0,0.0,0.0,1090.0,GasA,3,Y,5,1178,0,0,1178,1.0,0.0,1,1,3,1,3,6,8,0,0,Attchd,1.0,2.0,502.0,3.0,3.0,2,0,44,0,0,88,0,0,3,NA,0,6,2007,WD ,2,31,4
2628,90,RL,75.0,8512,Pave,NA,4,Lvl,4,Corner,3,NAmes,Duplex,1Story,5,5,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1556.0,1556.0,GasA,3,Y,5,1556,0,0,1556,0.0,0.0,2,0,4,2,3,8,8,0,0,NA,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,NA,0,9,2006,WD ,2,46,46
732,70,RL,50.0,4960,Pave,NA,4,Lvl,4,Inside,3,BrkSide,1Fam,1.5Fin,5,7,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,297.0,297.0,GasA,5,Y,5,1001,653,0,1654,0.0,0.0,2,0,3,1,3,7,8,1,4,Detchd,1.0,1.0,336.0,3.0,3.0,0,244,60,0,0,0,0,0,0,NA,0,5,2009,WD ,1,79,27
994,60,RL,65.0,8139,Pave,NA,4,Lvl,4,Inside,3,Gilbert,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,3,3,PConc,4.0,3.0,0.0,5.0,476.0,1.0,0.0,204.0,680.0,GasA,4,Y,5,680,790,0,1470,0.0,0.0,2,1,3,1,3,7,8,1,3,BuiltIn,3.0,2.0,420.0,3.0,3.0,2,192,49,0,0,0,0,0,0,NA,0,10,2008,WD ,2,13,12
2063,20,RL,71.0,8197,Pave,NA,4,Lvl,4,Inside,3,Sawyer,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,660.0,660.0,GasA,5,Y,5,1285,0,0,1285,0.0,0.0,1,1,3,1,3,7,8,1,3,Attchd,2.0,2.0,528.0,3.0,3.0,2,138,0,0,0,0,0,0,3,NA,0,4,2007,WD ,2,30,30
